timestamp, bears, fish
Sun Feb 14 01:04:46 2016,34,108
Sun Feb 14 01:04:46 2016,34,107
Sun Feb 14 01:04:46 2016,34,107
Sun Feb 14 01:04:46 2016,34,108
Sun Feb 14 01:04:46 2016,34,107
Sun Feb 14 01:04:46 2016,34,108
Sun Feb 14 01:04:46 2016,34,109
Sun Feb 14 01:04:46 2016,34,110
Sun Feb 14 01:04:46 2016,34,110
Sun Feb 14 01:04:46 2016,34,111
Sun Feb 14 01:04:46 2016,34,110
Sun Feb 14 01:04:46 2016,35,110
Sun Feb 14 01:04:46 2016,35,111
Sun Feb 14 01:04:46 2016,35,110
Sun Feb 14 01:04:46 2016,35,111
Sun Feb 14 01:04:46 2016,35,112
Sun Feb 14 01:04:46 2016,36,112
Sun Feb 14 01:04:46 2016,36,111
Sun Feb 14 01:04:46 2016,36,110
Sun Feb 14 01:04:46 2016,36,111
Sun Feb 14 01:04:46 2016,36,112
Sun Feb 14 01:04:46 2016,36,111
Sun Feb 14 01:04:46 2016,36,112
Sun Feb 14 01:04:46 2016,36,113
Sun Feb 14 01:04:46 2016,36,114
Sun Feb 14 01:04:46 2016,36,115
Sun Feb 14 01:04:46 2016,37,115
Sun Feb 14 01:04:46 2016,37,116
Sun Feb 14 01:04:47 2016,37,117
Sun Feb 14 01:04:47 2016,37,118
Sun Feb 14 01:04:47 2016,37,119
Sun Feb 14 01:04:47 2016,37,120
Sun Feb 14 01:04:47 2016,37,121
Sun Feb 14 01:04:47 2016,37,122
Sun Feb 14 01:04:47 2016,37,123
Sun Feb 14 01:04:47 2016,37,123
Sun Feb 14 01:04:47 2016,37,122
Sun Feb 14 01:04:47 2016,37,123
Sun Feb 14 01:04:47 2016,37,124
Sun Feb 14 01:04:47 2016,37,125
Sun Feb 14 01:04:47 2016,37,125
Sun Feb 14 01:04:47 2016,37,126
Sun Feb 14 01:04:47 2016,37,127
Sun Feb 14 01:04:47 2016,37,128
Sun Feb 14 01:04:47 2016,37,127
Sun Feb 14 01:04:47 2016,37,128
Sun Feb 14 01:04:47 2016,37,127
Sun Feb 14 01:04:47 2016,37,128
Sun Feb 14 01:04:47 2016,37,129
Sun Feb 14 01:04:47 2016,37,130
Sun Feb 14 01:04:47 2016,37,129
Sun Feb 14 01:04:47 2016,37,130
Sun Feb 14 01:04:47 2016,38,130
Sun Feb 14 01:04:47 2016,38,131
Sun Feb 14 01:04:47 2016,38,132
Sun Feb 14 01:04:47 2016,38,133
Sun Feb 14 01:04:47 2016,38,134
Sun Feb 14 01:04:47 2016,38,135
Sun Feb 14 01:04:47 2016,38,136
Sun Feb 14 01:04:47 2016,38,135
Sun Feb 14 01:04:47 2016,38,136
Sun Feb 14 01:04:47 2016,39,136
Sun Feb 14 01:04:47 2016,39,137
Sun Feb 14 01:04:47 2016,39,138
Sun Feb 14 01:04:47 2016,40,138
Sun Feb 14 01:04:47 2016,40,137
Sun Feb 14 01:04:47 2016,41,137
Sun Feb 14 01:04:47 2016,41,138
Sun Feb 14 01:04:47 2016,41,137
Sun Feb 14 01:04:47 2016,41,136
Sun Feb 14 01:04:47 2016,41,137
Sun Feb 14 01:04:47 2016,41,138
Sun Feb 14 01:04:47 2016,41,138
Sun Feb 14 01:04:47 2016,41,137
Sun Feb 14 01:04:47 2016,41,136
Sun Feb 14 01:04:47 2016,41,137
Sun Feb 14 01:04:47 2016,41,138
Sun Feb 14 01:04:47 2016,42,137
Sun Feb 14 01:04:48 2016,42,136
Sun Feb 14 01:04:48 2016,42,135
Sun Feb 14 01:04:48 2016,42,136
Sun Feb 14 01:04:48 2016,43,136
Sun Feb 14 01:04:48 2016,43,135
Sun Feb 14 01:04:48 2016,43,136
Sun Feb 14 01:04:48 2016,43,137
Sun Feb 14 01:04:48 2016,43,138
Sun Feb 14 01:04:48 2016,43,139
Sun Feb 14 01:04:48 2016,43,140
Sun Feb 14 01:04:48 2016,43,140
Sun Feb 14 01:04:48 2016,43,140
Sun Feb 14 01:04:48 2016,43,141
Sun Feb 14 01:04:48 2016,43,142
Sun Feb 14 01:04:48 2016,43,141
Sun Feb 14 01:04:48 2016,44,141
Sun Feb 14 01:04:48 2016,44,142
Sun Feb 14 01:04:48 2016,45,142
Sun Feb 14 01:04:48 2016,45,141
Sun Feb 14 01:04:48 2016,45,140
Sun Feb 14 01:04:48 2016,45,139
Sun Feb 14 01:04:48 2016,45,138
Sun Feb 14 01:04:48 2016,45,137
Sun Feb 14 01:04:48 2016,45,138
Sun Feb 14 01:04:48 2016,45,137
Sun Feb 14 01:04:48 2016,45,138
Sun Feb 14 01:04:48 2016,46,138
Sun Feb 14 01:04:48 2016,46,139
Sun Feb 14 01:04:48 2016,46,138
Sun Feb 14 01:04:48 2016,46,137
Sun Feb 14 01:04:48 2016,46,138
Sun Feb 14 01:04:48 2016,46,139
Sun Feb 14 01:04:48 2016,46,140
Sun Feb 14 01:04:48 2016,46,140
Sun Feb 14 01:04:48 2016,47,139
Sun Feb 14 01:04:48 2016,47,139
Sun Feb 14 01:04:48 2016,47,140
Sun Feb 14 01:04:48 2016,47,141
Sun Feb 14 01:04:48 2016,47,141
Sun Feb 14 01:04:48 2016,47,142
Sun Feb 14 01:04:48 2016,47,143
Sun Feb 14 01:04:48 2016,48,143
Sun Feb 14 01:04:48 2016,48,143
Sun Feb 14 01:04:48 2016,48,144
Sun Feb 14 01:04:48 2016,48,145
Sun Feb 14 01:04:48 2016,48,144
Sun Feb 14 01:04:48 2016,48,145
Sun Feb 14 01:04:48 2016,48,144
Sun Feb 14 01:04:48 2016,48,145
Sun Feb 14 01:04:48 2016,48,144
Sun Feb 14 01:04:48 2016,48,145
Sun Feb 14 01:04:48 2016,48,146
Sun Feb 14 01:04:48 2016,48,147
Sun Feb 14 01:04:48 2016,48,146
Sun Feb 14 01:04:48 2016,48,147
Sun Feb 14 01:04:48 2016,48,146
Sun Feb 14 01:04:48 2016,48,147
Sun Feb 14 01:04:49 2016,48,148
Sun Feb 14 01:04:49 2016,48,149
Sun Feb 14 01:04:49 2016,48,150
Sun Feb 14 01:04:49 2016,48,151
Sun Feb 14 01:04:49 2016,48,150
Sun Feb 14 01:04:49 2016,48,150
Sun Feb 14 01:04:49 2016,48,149
Sun Feb 14 01:04:49 2016,48,150
Sun Feb 14 01:04:49 2016,49,149
Sun Feb 14 01:04:49 2016,49,148
Sun Feb 14 01:04:49 2016,49,149
Sun Feb 14 01:04:49 2016,49,148
Sun Feb 14 01:04:49 2016,49,149
Sun Feb 14 01:04:49 2016,49,148
Sun Feb 14 01:04:49 2016,50,148
Sun Feb 14 01:04:49 2016,51,148
Sun Feb 14 01:04:49 2016,51,149
Sun Feb 14 01:04:49 2016,51,149
Sun Feb 14 01:04:49 2016,51,148
Sun Feb 14 01:04:49 2016,52,147
Sun Feb 14 01:04:49 2016,52,147
Sun Feb 14 01:04:49 2016,52,148
Sun Feb 14 01:04:49 2016,53,148
Sun Feb 14 01:04:49 2016,53,149
Sun Feb 14 01:04:49 2016,53,148
Sun Feb 14 01:04:49 2016,53,147
Sun Feb 14 01:04:49 2016,54,147
Sun Feb 14 01:04:49 2016,54,148
Sun Feb 14 01:04:49 2016,55,148
Sun Feb 14 01:04:49 2016,55,147
Sun Feb 14 01:04:49 2016,55,148
Sun Feb 14 01:04:49 2016,55,149
Sun Feb 14 01:04:49 2016,55,150
Sun Feb 14 01:04:49 2016,55,151
Sun Feb 14 01:04:49 2016,55,150
Sun Feb 14 01:04:49 2016,55,151
Sun Feb 14 01:04:49 2016,55,150
Sun Feb 14 01:04:49 2016,55,149
Sun Feb 14 01:04:49 2016,55,150
Sun Feb 14 01:04:49 2016,54,150
Sun Feb 14 01:04:49 2016,54,149
Sun Feb 14 01:04:49 2016,54,150
Sun Feb 14 01:04:49 2016,54,151
Sun Feb 14 01:04:49 2016,54,152
Sun Feb 14 01:04:49 2016,54,151
Sun Feb 14 01:04:49 2016,54,150
Sun Feb 14 01:04:49 2016,54,151
Sun Feb 14 01:04:49 2016,55,151
Sun Feb 14 01:04:49 2016,55,152
Sun Feb 14 01:04:49 2016,55,153
Sun Feb 14 01:04:49 2016,55,154
Sun Feb 14 01:04:49 2016,55,153
Sun Feb 14 01:04:49 2016,55,152
Sun Feb 14 01:04:49 2016,55,153
Sun Feb 14 01:04:49 2016,55,152
Sun Feb 14 01:04:49 2016,55,153
Sun Feb 14 01:04:49 2016,55,154
Sun Feb 14 01:04:50 2016,56,154
Sun Feb 14 01:04:50 2016,56,155
Sun Feb 14 01:04:50 2016,56,156
Sun Feb 14 01:04:50 2016,56,157
Sun Feb 14 01:04:50 2016,56,156
Sun Feb 14 01:04:50 2016,56,155
Sun Feb 14 01:04:50 2016,56,156
Sun Feb 14 01:04:50 2016,56,157
Sun Feb 14 01:04:50 2016,56,156
Sun Feb 14 01:04:50 2016,56,156
Sun Feb 14 01:04:50 2016,56,155
Sun Feb 14 01:04:50 2016,56,154
Sun Feb 14 01:04:50 2016,56,155
Sun Feb 14 01:04:50 2016,56,154
Sun Feb 14 01:04:50 2016,56,153
Sun Feb 14 01:04:50 2016,56,152
Sun Feb 14 01:04:50 2016,56,153
Sun Feb 14 01:04:50 2016,56,154
Sun Feb 14 01:04:50 2016,56,155
Sun Feb 14 01:04:50 2016,56,156
Sun Feb 14 01:04:50 2016,56,155
Sun Feb 14 01:04:50 2016,56,155
Sun Feb 14 01:04:50 2016,56,156
Sun Feb 14 01:04:50 2016,57,155
Sun Feb 14 01:04:50 2016,57,155
Sun Feb 14 01:04:50 2016,57,155
Sun Feb 14 01:04:50 2016,57,156
Sun Feb 14 01:04:50 2016,58,156
Sun Feb 14 01:04:50 2016,59,156
Sun Feb 14 01:04:50 2016,59,156
Sun Feb 14 01:04:50 2016,59,157
Sun Feb 14 01:04:50 2016,59,157
Sun Feb 14 01:04:50 2016,59,158
Sun Feb 14 01:04:50 2016,59,157
Sun Feb 14 01:04:50 2016,60,156
Sun Feb 14 01:04:50 2016,60,157
Sun Feb 14 01:04:50 2016,60,158
Sun Feb 14 01:04:50 2016,60,157
Sun Feb 14 01:04:50 2016,60,156
Sun Feb 14 01:04:50 2016,60,155
Sun Feb 14 01:04:50 2016,60,156
Sun Feb 14 01:04:50 2016,60,155
Sun Feb 14 01:04:50 2016,60,154
Sun Feb 14 01:04:50 2016,60,155
Sun Feb 14 01:04:50 2016,60,154
Sun Feb 14 01:04:50 2016,60,155
Sun Feb 14 01:04:50 2016,60,154
Sun Feb 14 01:04:50 2016,60,153
Sun Feb 14 01:04:50 2016,60,153
Sun Feb 14 01:04:50 2016,60,152
Sun Feb 14 01:04:50 2016,60,153
Sun Feb 14 01:04:50 2016,61,152
Sun Feb 14 01:04:50 2016,61,151
Sun Feb 14 01:04:50 2016,61,150
Sun Feb 14 01:04:50 2016,61,151
Sun Feb 14 01:04:50 2016,61,152
Sun Feb 14 01:04:50 2016,61,153
Sun Feb 14 01:04:50 2016,60,153
Sun Feb 14 01:04:50 2016,60,154
Sun Feb 14 01:04:50 2016,60,155
Sun Feb 14 01:04:51 2016,60,156
Sun Feb 14 01:04:51 2016,61,156
Sun Feb 14 01:04:51 2016,61,157
Sun Feb 14 01:04:51 2016,61,158
Sun Feb 14 01:04:51 2016,61,159
Sun Feb 14 01:04:51 2016,62,159
Sun Feb 14 01:04:51 2016,62,159
Sun Feb 14 01:04:51 2016,63,159
Sun Feb 14 01:04:51 2016,63,158
Sun Feb 14 01:04:51 2016,64,158
Sun Feb 14 01:04:51 2016,64,157
Sun Feb 14 01:04:51 2016,64,156
Sun Feb 14 01:04:51 2016,64,155
Sun Feb 14 01:04:51 2016,64,156
Sun Feb 14 01:04:51 2016,64,157
Sun Feb 14 01:04:51 2016,64,156
Sun Feb 14 01:04:51 2016,64,155
Sun Feb 14 01:04:51 2016,64,154
Sun Feb 14 01:04:51 2016,64,155
Sun Feb 14 01:04:51 2016,64,155
Sun Feb 14 01:04:51 2016,64,156
Sun Feb 14 01:04:51 2016,64,155
Sun Feb 14 01:04:51 2016,64,156
Sun Feb 14 01:04:51 2016,64,157
Sun Feb 14 01:04:51 2016,64,156
Sun Feb 14 01:04:51 2016,64,157
Sun Feb 14 01:04:51 2016,64,158
Sun Feb 14 01:04:51 2016,64,157
Sun Feb 14 01:04:51 2016,64,156
Sun Feb 14 01:04:51 2016,64,157
Sun Feb 14 01:04:51 2016,64,158
Sun Feb 14 01:04:51 2016,64,159
Sun Feb 14 01:04:51 2016,64,158
Sun Feb 14 01:04:51 2016,64,157
Sun Feb 14 01:04:51 2016,64,156
Sun Feb 14 01:04:51 2016,64,155
Sun Feb 14 01:04:51 2016,64,154
Sun Feb 14 01:04:51 2016,64,154
Sun Feb 14 01:04:51 2016,64,153
Sun Feb 14 01:04:51 2016,64,152
Sun Feb 14 01:04:51 2016,64,151
Sun Feb 14 01:04:51 2016,65,151
Sun Feb 14 01:04:51 2016,66,150
Sun Feb 14 01:04:51 2016,66,150
Sun Feb 14 01:04:51 2016,66,150
Sun Feb 14 01:04:51 2016,66,149
Sun Feb 14 01:04:51 2016,66,150
Sun Feb 14 01:04:51 2016,66,151
Sun Feb 14 01:04:51 2016,66,150
Sun Feb 14 01:04:51 2016,67,150
Sun Feb 14 01:04:51 2016,67,151
Sun Feb 14 01:04:51 2016,68,151
Sun Feb 14 01:04:51 2016,68,152
Sun Feb 14 01:04:51 2016,68,153
Sun Feb 14 01:04:51 2016,68,154
Sun Feb 14 01:04:51 2016,68,155
Sun Feb 14 01:04:51 2016,68,155
Sun Feb 14 01:04:51 2016,68,156
Sun Feb 14 01:04:52 2016,69,155
Sun Feb 14 01:04:52 2016,69,154
Sun Feb 14 01:04:52 2016,70,154
Sun Feb 14 01:04:52 2016,70,153
Sun Feb 14 01:04:52 2016,71,152
Sun Feb 14 01:04:52 2016,71,153
Sun Feb 14 01:04:52 2016,71,152
Sun Feb 14 01:04:52 2016,72,152
Sun Feb 14 01:04:52 2016,73,152
Sun Feb 14 01:04:52 2016,73,152
Sun Feb 14 01:04:52 2016,73,151
Sun Feb 14 01:04:52 2016,73,150
Sun Feb 14 01:04:52 2016,73,149
Sun Feb 14 01:04:52 2016,73,150
Sun Feb 14 01:04:52 2016,73,151
Sun Feb 14 01:04:52 2016,74,150
Sun Feb 14 01:04:52 2016,74,150
Sun Feb 14 01:04:52 2016,74,149
Sun Feb 14 01:04:52 2016,74,150
Sun Feb 14 01:04:52 2016,74,149
Sun Feb 14 01:04:52 2016,75,148
Sun Feb 14 01:04:52 2016,76,148
Sun Feb 14 01:04:52 2016,76,149
Sun Feb 14 01:04:52 2016,76,150
Sun Feb 14 01:04:52 2016,76,149
Sun Feb 14 01:04:52 2016,76,148
Sun Feb 14 01:04:52 2016,76,149
Sun Feb 14 01:04:52 2016,76,148
Sun Feb 14 01:04:52 2016,76,149
Sun Feb 14 01:04:52 2016,76,150
Sun Feb 14 01:04:52 2016,76,149
Sun Feb 14 01:04:52 2016,76,150
Sun Feb 14 01:04:52 2016,77,149
Sun Feb 14 01:04:52 2016,77,150
Sun Feb 14 01:04:52 2016,77,150
Sun Feb 14 01:04:52 2016,77,149
Sun Feb 14 01:04:52 2016,77,150
Sun Feb 14 01:04:52 2016,77,151
Sun Feb 14 01:04:52 2016,77,150
Sun Feb 14 01:04:52 2016,77,149
Sun Feb 14 01:04:52 2016,77,150
Sun Feb 14 01:04:52 2016,77,151
Sun Feb 14 01:04:52 2016,77,151
Sun Feb 14 01:04:52 2016,78,151
Sun Feb 14 01:04:52 2016,78,152
Sun Feb 14 01:04:52 2016,78,152
Sun Feb 14 01:04:52 2016,78,151
Sun Feb 14 01:04:52 2016,78,152
Sun Feb 14 01:04:52 2016,78,151
Sun Feb 14 01:04:52 2016,78,152
Sun Feb 14 01:04:52 2016,78,151
Sun Feb 14 01:04:52 2016,78,152
Sun Feb 14 01:04:52 2016,78,152
Sun Feb 14 01:04:52 2016,79,152
Sun Feb 14 01:04:52 2016,79,151
Sun Feb 14 01:04:52 2016,79,151
Sun Feb 14 01:04:52 2016,79,151
Sun Feb 14 01:04:52 2016,79,150
Sun Feb 14 01:04:52 2016,79,150
Sun Feb 14 01:04:52 2016,79,151
Sun Feb 14 01:04:53 2016,79,151
Sun Feb 14 01:04:53 2016,79,150
Sun Feb 14 01:04:53 2016,79,150
Sun Feb 14 01:04:53 2016,79,151
Sun Feb 14 01:04:53 2016,80,151
Sun Feb 14 01:04:53 2016,80,152
Sun Feb 14 01:04:53 2016,80,153
Sun Feb 14 01:04:53 2016,80,152
Sun Feb 14 01:04:53 2016,80,153
Sun Feb 14 01:04:53 2016,80,152
Sun Feb 14 01:04:53 2016,80,151
Sun Feb 14 01:04:53 2016,80,152
Sun Feb 14 01:04:53 2016,80,153
Sun Feb 14 01:04:53 2016,80,152
Sun Feb 14 01:04:53 2016,80,151
Sun Feb 14 01:04:53 2016,80,150
Sun Feb 14 01:04:53 2016,81,150
Sun Feb 14 01:04:53 2016,81,149
Sun Feb 14 01:04:53 2016,81,148
Sun Feb 14 01:04:53 2016,81,147
Sun Feb 14 01:04:53 2016,81,146
Sun Feb 14 01:04:53 2016,81,146
Sun Feb 14 01:04:53 2016,81,147
Sun Feb 14 01:04:53 2016,81,146
Sun Feb 14 01:04:53 2016,81,145
Sun Feb 14 01:04:53 2016,81,144
Sun Feb 14 01:04:53 2016,81,145
Sun Feb 14 01:04:53 2016,81,144
Sun Feb 14 01:04:53 2016,81,143
Sun Feb 14 01:04:53 2016,81,144
Sun Feb 14 01:04:53 2016,81,143
Sun Feb 14 01:04:53 2016,82,143
Sun Feb 14 01:04:53 2016,82,144
Sun Feb 14 01:04:53 2016,82,143
Sun Feb 14 01:04:53 2016,82,144
Sun Feb 14 01:04:53 2016,82,145
Sun Feb 14 01:04:53 2016,83,144
Sun Feb 14 01:04:53 2016,83,144
Sun Feb 14 01:04:53 2016,83,145
Sun Feb 14 01:04:53 2016,83,145
Sun Feb 14 01:04:53 2016,83,146
Sun Feb 14 01:04:53 2016,83,147
Sun Feb 14 01:04:53 2016,83,147
Sun Feb 14 01:04:53 2016,83,148
Sun Feb 14 01:04:53 2016,83,148
Sun Feb 14 01:04:53 2016,83,149
Sun Feb 14 01:04:53 2016,83,148
Sun Feb 14 01:04:53 2016,83,149
Sun Feb 14 01:04:53 2016,83,149
Sun Feb 14 01:04:53 2016,83,148
Sun Feb 14 01:04:53 2016,83,148
Sun Feb 14 01:04:53 2016,83,147
Sun Feb 14 01:04:53 2016,83,148
Sun Feb 14 01:04:53 2016,83,149
Sun Feb 14 01:04:53 2016,83,150
Sun Feb 14 01:04:53 2016,83,149
Sun Feb 14 01:04:53 2016,83,148
Sun Feb 14 01:04:53 2016,83,147
Sun Feb 14 01:04:53 2016,83,148
Sun Feb 14 01:04:53 2016,83,147
Sun Feb 14 01:04:53 2016,83,148
Sun Feb 14 01:04:54 2016,83,147
Sun Feb 14 01:04:54 2016,83,146
Sun Feb 14 01:04:54 2016,83,147
Sun Feb 14 01:04:54 2016,83,146
Sun Feb 14 01:04:54 2016,83,145
Sun Feb 14 01:04:54 2016,83,144
Sun Feb 14 01:04:54 2016,83,143
Sun Feb 14 01:04:54 2016,83,144
Sun Feb 14 01:04:54 2016,83,143
Sun Feb 14 01:04:54 2016,83,144
Sun Feb 14 01:04:54 2016,83,145
Sun Feb 14 01:04:54 2016,83,146
Sun Feb 14 01:04:54 2016,83,145
Sun Feb 14 01:04:54 2016,83,145
Sun Feb 14 01:04:54 2016,83,146
Sun Feb 14 01:04:54 2016,83,146
Sun Feb 14 01:04:54 2016,84,146
Sun Feb 14 01:04:54 2016,84,145
Sun Feb 14 01:04:54 2016,84,144
Sun Feb 14 01:04:54 2016,84,145
Sun Feb 14 01:04:54 2016,84,146
Sun Feb 14 01:04:54 2016,84,145
Sun Feb 14 01:04:54 2016,84,146
Sun Feb 14 01:04:54 2016,84,146
Sun Feb 14 01:04:54 2016,85,145
Sun Feb 14 01:04:54 2016,86,145
Sun Feb 14 01:04:54 2016,86,146
Sun Feb 14 01:04:54 2016,86,145
Sun Feb 14 01:04:54 2016,86,144
Sun Feb 14 01:04:54 2016,86,144
Sun Feb 14 01:04:54 2016,86,144
Sun Feb 14 01:04:54 2016,86,143
Sun Feb 14 01:04:54 2016,86,144
Sun Feb 14 01:04:54 2016,87,144
Sun Feb 14 01:04:54 2016,87,143
Sun Feb 14 01:04:54 2016,88,143
Sun Feb 14 01:04:54 2016,88,144
Sun Feb 14 01:04:54 2016,88,145
Sun Feb 14 01:04:54 2016,88,145
Sun Feb 14 01:04:54 2016,88,146
Sun Feb 14 01:04:54 2016,88,145
Sun Feb 14 01:04:54 2016,88,146
Sun Feb 14 01:04:54 2016,88,147
Sun Feb 14 01:04:54 2016,88,146
Sun Feb 14 01:04:54 2016,89,145
Sun Feb 14 01:04:54 2016,89,145
Sun Feb 14 01:04:54 2016,90,145
Sun Feb 14 01:04:54 2016,90,144
Sun Feb 14 01:04:54 2016,91,144
Sun Feb 14 01:04:54 2016,91,145
Sun Feb 14 01:04:54 2016,91,145
Sun Feb 14 01:04:54 2016,91,146
Sun Feb 14 01:04:54 2016,91,145
Sun Feb 14 01:04:54 2016,91,144
Sun Feb 14 01:04:54 2016,91,143
Sun Feb 14 01:04:54 2016,92,143
Sun Feb 14 01:04:54 2016,93,142
Sun Feb 14 01:04:54 2016,93,143
Sun Feb 14 01:04:54 2016,93,142
Sun Feb 14 01:04:54 2016,93,143
Sun Feb 14 01:04:54 2016,93,142
Sun Feb 14 01:04:54 2016,93,141
Sun Feb 14 01:04:55 2016,93,142
Sun Feb 14 01:04:55 2016,93,142
Sun Feb 14 01:04:55 2016,93,141
Sun Feb 14 01:04:55 2016,93,142
Sun Feb 14 01:04:55 2016,93,142
Sun Feb 14 01:04:55 2016,93,141
Sun Feb 14 01:04:55 2016,94,141
Sun Feb 14 01:04:55 2016,94,142
Sun Feb 14 01:04:55 2016,94,143
Sun Feb 14 01:04:55 2016,94,142
Sun Feb 14 01:04:55 2016,94,143
Sun Feb 14 01:04:55 2016,94,143
Sun Feb 14 01:04:55 2016,95,143
Sun Feb 14 01:04:55 2016,96,143
Sun Feb 14 01:04:55 2016,96,142
Sun Feb 14 01:04:55 2016,96,143
Sun Feb 14 01:04:55 2016,97,142
Sun Feb 14 01:04:55 2016,97,143
Sun Feb 14 01:04:55 2016,97,142
Sun Feb 14 01:04:55 2016,97,143
Sun Feb 14 01:04:55 2016,97,144
Sun Feb 14 01:04:55 2016,97,143
Sun Feb 14 01:04:55 2016,97,144
Sun Feb 14 01:04:55 2016,97,145
Sun Feb 14 01:04:55 2016,97,144
Sun Feb 14 01:04:55 2016,97,144
Sun Feb 14 01:04:55 2016,97,144
Sun Feb 14 01:04:55 2016,97,143
Sun Feb 14 01:04:55 2016,98,142
Sun Feb 14 01:04:55 2016,99,142
Sun Feb 14 01:04:55 2016,99,141
Sun Feb 14 01:04:55 2016,99,141
Sun Feb 14 01:04:55 2016,99,140
Sun Feb 14 01:04:55 2016,99,141
Sun Feb 14 01:04:55 2016,100,141
Sun Feb 14 01:04:55 2016,100,140
Sun Feb 14 01:04:55 2016,100,141
Sun Feb 14 01:04:55 2016,100,142
Sun Feb 14 01:04:55 2016,100,143
Sun Feb 14 01:04:55 2016,100,143
Sun Feb 14 01:04:55 2016,100,144
Sun Feb 14 01:04:55 2016,100,143
Sun Feb 14 01:04:55 2016,100,142
Sun Feb 14 01:04:55 2016,100,141
Sun Feb 14 01:04:55 2016,100,140
Sun Feb 14 01:04:55 2016,100,139
Sun Feb 14 01:04:55 2016,100,139
Sun Feb 14 01:04:55 2016,101,138
Sun Feb 14 01:04:55 2016,101,137
Sun Feb 14 01:04:55 2016,101,137
Sun Feb 14 01:04:55 2016,102,136
Sun Feb 14 01:04:55 2016,102,135
Sun Feb 14 01:04:55 2016,102,134
Sun Feb 14 01:04:55 2016,102,133
Sun Feb 14 01:04:55 2016,103,133
Sun Feb 14 01:04:55 2016,103,134
Sun Feb 14 01:04:55 2016,103,134
Sun Feb 14 01:04:55 2016,103,135
Sun Feb 14 01:04:55 2016,104,135
Sun Feb 14 01:04:56 2016,105,135
Sun Feb 14 01:04:56 2016,105,136
Sun Feb 14 01:04:56 2016,106,136
Sun Feb 14 01:04:56 2016,106,137
Sun Feb 14 01:04:56 2016,106,138
Sun Feb 14 01:04:56 2016,106,139
Sun Feb 14 01:04:56 2016,106,140
Sun Feb 14 01:04:56 2016,107,139
Sun Feb 14 01:04:56 2016,107,140
Sun Feb 14 01:04:56 2016,107,141
Sun Feb 14 01:04:56 2016,107,140
Sun Feb 14 01:04:56 2016,107,140
Sun Feb 14 01:04:56 2016,107,141
Sun Feb 14 01:04:56 2016,107,140
Sun Feb 14 01:04:56 2016,107,140
Sun Feb 14 01:04:56 2016,107,140
Sun Feb 14 01:04:56 2016,108,140
Sun Feb 14 01:04:56 2016,108,141
Sun Feb 14 01:04:56 2016,108,141
Sun Feb 14 01:04:56 2016,108,141
Sun Feb 14 01:04:56 2016,109,141
Sun Feb 14 01:04:56 2016,109,140
Sun Feb 14 01:04:56 2016,109,139
Sun Feb 14 01:04:56 2016,109,138
Sun Feb 14 01:04:56 2016,109,139
Sun Feb 14 01:04:56 2016,109,138
Sun Feb 14 01:04:56 2016,109,139
Sun Feb 14 01:04:56 2016,109,139
Sun Feb 14 01:04:56 2016,109,140
Sun Feb 14 01:04:56 2016,110,140
Sun Feb 14 01:04:56 2016,110,141
Sun Feb 14 01:04:56 2016,111,140
Sun Feb 14 01:04:56 2016,111,141
Sun Feb 14 01:04:56 2016,111,141
Sun Feb 14 01:04:56 2016,111,141
Sun Feb 14 01:04:56 2016,111,140
Sun Feb 14 01:04:56 2016,111,139
Sun Feb 14 01:04:56 2016,111,138
Sun Feb 14 01:04:56 2016,111,138
Sun Feb 14 01:04:56 2016,111,138
Sun Feb 14 01:04:56 2016,111,139
Sun Feb 14 01:04:56 2016,111,139
Sun Feb 14 01:04:56 2016,111,138
Sun Feb 14 01:04:56 2016,111,139
Sun Feb 14 01:04:56 2016,111,138
Sun Feb 14 01:04:56 2016,111,137
Sun Feb 14 01:04:56 2016,111,137
Sun Feb 14 01:04:56 2016,111,138
Sun Feb 14 01:04:56 2016,111,137
Sun Feb 14 01:04:56 2016,111,136
Sun Feb 14 01:04:56 2016,112,135
Sun Feb 14 01:04:56 2016,112,136
Sun Feb 14 01:04:56 2016,112,137
Sun Feb 14 01:04:56 2016,112,137
Sun Feb 14 01:04:56 2016,112,136
Sun Feb 14 01:04:56 2016,112,137
Sun Feb 14 01:04:57 2016,112,138
Sun Feb 14 01:04:57 2016,112,138
Sun Feb 14 01:04:57 2016,113,138
Sun Feb 14 01:04:57 2016,113,139
Sun Feb 14 01:04:57 2016,113,138
Sun Feb 14 01:04:57 2016,113,139
Sun Feb 14 01:04:57 2016,113,138
Sun Feb 14 01:04:57 2016,113,137
Sun Feb 14 01:04:57 2016,113,136
Sun Feb 14 01:04:57 2016,113,135
Sun Feb 14 01:04:57 2016,114,134
Sun Feb 14 01:04:57 2016,115,134
Sun Feb 14 01:04:57 2016,115,134
Sun Feb 14 01:04:57 2016,115,133
Sun Feb 14 01:04:57 2016,116,133
Sun Feb 14 01:04:57 2016,116,133
Sun Feb 14 01:04:57 2016,116,134
Sun Feb 14 01:04:57 2016,116,134
Sun Feb 14 01:04:57 2016,116,135
Sun Feb 14 01:04:57 2016,116,136
Sun Feb 14 01:04:57 2016,116,135
Sun Feb 14 01:04:57 2016,116,134
Sun Feb 14 01:04:57 2016,116,135
Sun Feb 14 01:04:57 2016,116,134
Sun Feb 14 01:04:57 2016,116,135
Sun Feb 14 01:04:57 2016,116,135
Sun Feb 14 01:04:57 2016,117,135
